DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7982502;1;1;1;292.3075217;3
7982503;1;1;1;276.36961596;1
7982511;1;1;1;258.93727415;1
7982511;2;1;2;258.93727415;3
7982514;1;1;1;331.56533455;4
7982514;2;1;2;331.56533455;5
7982532;1;1;1;307.72753911;2
7982540;1;1;1;87.988525561;5
7982553;1;1;1;87.508356343;3
7982553;2;1;2;87.508356343;4
7982559;1;1;1;54.533351921;3
7982560;1;1;1;79.826989778;4
7982562;1;1;1;92.46705481;5
7982573;1;1;1;226.6423209;3
7982634;1;1;1;73.325198916;4
7982642;1;1;1;506.00159883;1
7982650;1;1;1;187.84670866;2
7982653;1;1;1;120.5139771;2
7982653;2;1;2;120.5139771;3
7982661;1;1;1;256.42161796;3
7982683;1;1;1;12.12809731;1
7982687;1;1;1;190.27984819;2
7982687;2;1;2;190.27984819;3
7982695;1;1;1;72.527429084;2
7982695;2;1;2;72.527429084;3
7982721;1;1;1;60.864729741;2
7982721;2;1;2;60.864729741;5
7982721;3;1;3;60.864729741;9
7982729;1;1;1;163.56602562;3
7982729;2;1;2;163.56602562;5
7982729;3;1;3;163.56602562;5
7982730;1;1;1;122.64472614;4
7982730;2;1;2;122.64472614;5
7982748;1;1;1;33.623960092;3
7982762;1;1;1;71.590242326;4
7982830;1;1;1;70.059299782;3
7982830;2;1;2;70.059299782;4
7982837;1;1;1;36.045669545;3
7982891;1;1;1;140.63581004;4
7982905;1;1;1;94.829665161;4
7982945;1;1;1;63.761602338;5
7982956;1;1;1;15.517414587;3
7982965;1;1;1;240.752332;1
7982968;1;1;1;65.025311929;3
7982968;2;1;2;65.025311929;4
7982976;1;1;1;85.701736206;3
7982976;2;1;2;85.701736206;4
7982979;1;1;1;166.40125933;2
7982999;1;1;1;102.43501044;3
7982999;2;1;2;102.43501044;4
7982999;3;1;3;102.43501044;5
7983019;1;1;1;326.15063259;4
7983020;1;1;1;145.0288551;2
7983024;1;1;1;201.13586387;3
7983038;1;1;1;87.830596623;4
7983045;1;1;1;101.20216508;3
7983064;1;1;1;61.378297467;3
7983072;1;1;1;27.431725089;2
7983073;1;1;1;52.878923113;3
7983073;2;1;2;52.878923113;4
7983073;3;1;3;52.878923113;5
7983080;1;1;1;98.773351197;3
7983082;1;1;1;81.255509699;3
7983095;1;1;1;112.55824014;3
7983095;2;1;2;112.55824014;5
7983108;1;1;1;507.59242519;3
7983118;1;1;1;161.19943664;3
7983126;3;1;3;43.032880276;4
7983126;1;1;1;43.032880276;2
7983126;2;1;2;43.032880276;3
7983132;1;1;1;263.51419669;3
7983134;1;1;1;101.14758481;3
7983134;2;1;2;101.14758481;4
7983134;3;1;3;101.14758481;5
7983139;1;1;1;684.84330776;3
7983167;1;1;1;280.03215613;3
7983176;1;1;1;133.90621414;4
7983179;1;1;1;95.719032992;2
7983180;1;1;1;106.67049276;4
7983197;1;1;1;63.787683842;3
7983197;2;1;2;63.787683842;4
7983197;3;1;3;63.787683842;5
7983202;1;1;1;54.530600638;3
7983202;2;1;2;54.530600638;4
7983204;1;1;1;55.841339534;4
7983204;2;1;2;55.841339534;5
7983204;3;1;3;55.841339534;6
7983214;1;1;1;223.57776946;2
7983214;2;1;2;223.57776946;3
7983215;1;1;1;268.05519031;3
7983215;2;1;2;268.05519031;4
7983221;1;1;1;90.746433599;3
7983234;1;1;1;226.70271498;3
7983234;2;1;2;226.70271498;4
7983235;1;1;1;247.25434033;4
7983275;1;1;1;214.90021903;3
7983278;1;1;1;111.48959874;2
7983279;1;1;1;163.75182025;4
7983300;1;1;1;181.74697206;2
7983302;1;1;1;216.15098193;2
7983313;1;1;1;171.60163236;2
7983315;1;1;1;145.25551486;3
7983335;1;1;1;294.52824541;3
7983335;2;1;2;294.52824541;4
7983337;1;1;1;137.35654925;3
7983337;2;1;2;137.35654925;4
7983338;1;1;1;160.47392236;2
7983341;1;1;1;266.61878395;2
7983345;1;1;1;122.0907781;2
7983349;1;1;1;122.0907781;2
7983355;1;1;1;139.17119979;4
7983356;1;1;1;258.6149615;4
7983379;1;1;1;125.50724245;2
7983381;1;1;1;165.64406093;2
7983387;1;1;1;114.88998865;3
7983387;2;1;2;114.88998865;4
7983391;1;1;1;972.26284087;2
7983405;1;1;1;134.72696396;2
7983435;1;1;1;139.24369978;3
7983439;1;1;1;91.92330757;4
7983445;1;1;1;289.31424011;3
7983457;1;1;1;86.937499485;8
7983457;2;1;2;86.937499485;9
7983458;1;1;1;695.69472739;3
7983458;2;1;2;695.69472739;4
7983459;1;1;1;412.53989701;2
7983460;1;1;1;285.0940034;4
7983464;1;1;1;208.27080214;3
7983468;1;1;1;291.75851818;3
7983473;1;1;1;88.846102608;3
7983473;2;1;2;88.846102608;4
7983475;1;1;1;214.64391118;3
7983476;1;1;1;294.83330428;2
7983476;2;1;2;294.83330428;3
7983477;1;1;1;127.0428825;3
7983477;2;1;2;127.0428825;4
7983479;1;1;1;184.37350931;2
7983479;2;1;2;184.37350931;3
7983491;1;1;1;118.77606654;3
7983518;1;1;1;238.51542473;3
7983518;2;1;2;238.51542473;4
7983538;1;1;1;377.61394165;3
7983538;2;1;2;377.61394165;4
7983538;3;1;3;377.61394165;5
7983546;1;1;1;82.302302656;3
7983546;2;1;2;82.302302656;4
7983554;1;1;1;125.87909211;1
7983587;1;1;1;203.35487117;3
7983646;1;1;1;71.438173104;2
7983646;2;1;2;71.438173104;3
7983647;1;1;1;15.363293983;5
7983647;2;1;2;15.363293983;6
7983677;1;1;1;137.04291313;3
7983677;2;1;2;137.04291313;4
7983689;1;1;1;135.37186299;2
7983692;1;1;1;91.407912581;3
7983692;2;1;2;91.407912581;4
7983692;3;1;3;91.407912581;5
7983694;1;1;1;535.43237486;6
7983700;1;1;1;252.12675599;3
7983700;2;1;2;252.12675599;4
7983711;1;1;1;148.98237057;2
7983714;1;1;1;229.5694528;1
7983726;1;1;1;136.60528164;5
7983726;2;1;2;136.60528164;6
7983726;3;1;3;136.60528164;7
7983743;1;1;1;63.153803399;5
7983743;2;1;2;63.153803399;6
7983747;1;1;1;80.474345048;2
7983769;1;1;1;140.74817818;1
7983771;1;1;1;154.12895769;3
7983776;1;1;1;127.23331525;3
7983776;2;1;2;127.23331525;5
7983860;1;1;1;275.87734644;3
7983864;1;1;1;338.69012218;3
7983900;1;1;1;141.02789658;2
7983900;2;1;2;141.02789658;3
7983901;1;1;1;101.17355295;2
7983922;1;1;1;116.0416261;4
7983923;1;1;1;119.65582974;2
7983924;1;1;1;122.14230255;4
7983924;2;1;2;122.14230255;5
7983926;1;1;1;57.206650386;3
7983926;2;1;2;57.206650386;4
7983926;3;1;3;57.206650386;5
7983930;1;1;1;90.671659772;2
7983930;2;1;2;90.671659772;3
7983947;1;1;1;53.9817587;3
7983948;1;1;1;139.41206035;4
7983948;2;1;2;139.41206035;5
7983952;3;1;3;46.112949274;4
7983952;1;1;1;46.112949274;2
7983952;2;1;2;46.112949274;3
7983956;1;1;1;131.65887026;3
7983956;2;1;2;131.65887026;4
7983956;3;1;3;131.65887026;5
7983964;1;1;1;261.05711542;3
7983970;1;1;1;391.21353355;3
7983984;1;1;1;114.52980654;3
7983984;2;1;2;114.52980654;4
7983987;1;1;1;96.485876226;2
7983987;2;1;2;96.485876226;3
7984007;1;1;1;18.507723744;3
7984007;2;1;2;18.507723744;4
7984015;2;1;2;130.00937272;4
7984015;1;1;1;130.00937272;3
7984015;3;1;3;130.00937272;5
7984022;1;1;1;107.20652914;2
7984022;2;1;2;107.20652914;3
7984030;1;1;1;259.43417806;3
7984030;2;1;2;259.43417806;4
7984030;3;1;3;259.43417806;5
7984050;1;1;1;191.69977761;3
7984050;2;1;2;191.69977761;4
7984050;3;1;3;191.69977761;5
7984103;1;1;1;298.82911286;5
7984156;1;1;1;132.93778786;3
7984165;1;1;1;107.24600764;2
7984165;2;1;2;107.24600764;3
7984177;1;1;1;323.73526496;5
7984177;2;1;2;323.73526496;6
7984183;1;1;1;220.98788919;3
7984183;2;1;2;220.98788919;4
7984197;1;1;1;171.09683531;2
7984197;2;1;2;171.09683531;3
7984197;3;1;3;171.09683531;4
7984200;1;1;1;277.86004373;1
7984211;1;1;1;315.60551509;1
7984265;1;1;1;81.262832816;2
7984265;2;1;2;81.262832816;3
7984284;1;1;1;106.35494191;3
7984284;2;1;2;106.35494191;4
7984294;1;1;1;250.03750405;1
7984322;1;1;1;156.89802055;2
7984329;1;1;1;75.479934567;4
7984329;2;1;2;75.479934567;5
7984369;1;1;1;109.35696124;3
7984387;1;1;1;46.09221299;3
7984423;1;1;1;52.033867438;2
7984423;2;1;2;52.033867438;3
7984452;1;1;1;79.109443943;3
7984460;1;1;1;241.96727274;4
7984516;1;1;1;238.57145997;3
7984516;2;1;2;238.57145997;4
7984520;1;1;1;255.58158741;4
7984529;1;1;1;180.04770515;3
7984537;1;1;1;251.73541557;3
7984646;1;1;1;83.626265897;2
7984651;1;1;1;196.54088305;6
7984651;2;1;2;196.54088305;7
7984651;3;1;3;196.54088305;8
7984651;4;1;4;196.54088305;9
7984657;1;1;1;197.41647791;3
7984657;2;1;2;197.41647791;4
7984657;3;1;3;197.41647791;5
7984665;1;1;1;370.52529285;2
7984669;1;1;1;253.83642853;2
7984679;1;1;1;217.53733392;3
7984695;1;1;1;125.18736413;3
7984703;1;1;1;40.414422738;4
7984707;1;1;1;101.11682892;4
7984737;1;1;1;211.51842348;6
7984737;2;1;2;211.51842348;7
7984763;1;1;1;7.2011079941;2
7984763;2;1;2;7.2011079941;3
7984797;1;1;1;81.582845254;4
7984804;1;1;1;70.566506473;3
7984804;2;1;2;70.566506473;4
7984804;3;1;3;70.566506473;0
7984929;1;1;1;199.01947146;2
7984985;1;1;1;160.08007377;3
7984992;1;1;1;203.13304149;6
7984993;1;1;1;320.19135705;3
7985005;1;1;1;38.816232151;3
7985053;1;1;1;230.61589354;4
7985058;1;1;1;191.17989251;3
7985058;2;1;2;191.17989251;4
7985064;1;1;1;145.74771532;3
7985067;1;1;1;231.19600828;3
7985067;2;1;2;231.19600828;5
7985071;1;1;1;228.52883529;4
7985071;2;1;2;228.52883529;5
7985071;3;1;3;228.52883529;6
7985072;1;1;1;237.21056449;5
7985093;1;1;1;450.20386979;3
7985094;1;1;1;137.1791699;3
7985097;1;1;1;200.97031515;5
7985116;1;1;1;208.12699505;6
7985116;2;1;2;208.12699505;7
7985116;3;1;3;208.12699505;8
7985124;1;1;1;182.73986294;7
7985128;1;1;1;386.61042504;1
7985144;1;1;1;176.39168707;1
7985162;1;1;1;176.39168707;1
7985197;1;1;1;174.7000101;2
7985197;2;1;2;174.7000101;3
7985206;1;1;1;150.78965139;3
7985206;2;1;2;150.78965139;4
7985252;1;1;1;343.80309058;3
7985273;1;1;1;32.848369279;3
7985273;2;1;2;32.848369279;4
7985273;3;1;3;32.848369279;5
7985288;1;1;1;73.932378523;3
7985291;1;1;1;361.6420754;1
7985312;1;1;1;7.8015695116;3
7985346;1;1;1;906.15185968;2
7985365;1;1;1;180.54510241;2
7985371;1;1;1;121.92461458;3
7985371;2;1;2;121.92461458;4
7985374;1;1;1;129.42628091;2
7985374;2;1;2;129.42628091;3
7985377;1;1;1;118.88710709;2
7985377;2;1;2;118.88710709;3
7985419;1;1;1;56.231958853;3
7985419;2;1;2;56.231958853;4
7985422;1;1;1;30.113499027;3
7985422;2;1;2;30.113499027;4
7985422;3;1;3;30.113499027;5
7985433;1;1;1;56.231958853;4
7985459;1;1;1;396.63437505;4
7985459;2;1;2;396.63437505;5
7985460;1;1;1;487.37667343;5
7985460;2;1;2;487.37667343;6
7985461;1;1;1;77.696958872;2
7985465;1;1;1;502.00304303;3
7985476;1;1;1;298.12668862;3
7985537;1;1;1;91.908513184;3
7985544;1;1;1;230.92435722;4
7985544;2;1;2;230.92435722;5
7985561;1;1;1;158.73749114;3
7985563;1;1;1;202.43174283;2
7985568;1;1;1;178.91781007;3
7985577;1;1;1;175.00555064;2
7985577;2;1;2;175.00555064;3
7985585;1;1;1;600.57589626;3
7985585;2;1;2;600.57589626;4
7985586;1;1;1;178.99391289;2
7985586;2;1;2;178.99391289;3
7985597;1;1;1;377.93493261;3
7985597;2;1;2;377.93493261;4
7985607;1;1;1;147.71268092;5
7985612;1;1;1;202.52749965;3
7985612;2;1;2;202.52749965;4
7985612;3;1;3;202.52749965;5
7985624;1;1;1;229.38700627;3
7985625;1;1;1;156.38062007;3
7985630;1;1;1;163.96380331;4
7985634;1;1;1;485.01755957;1
7985636;1;1;1;56.219194821;2
7985636;2;1;2;56.219194821;3
7985644;1;1;1;472.87921309;4
7985654;1;1;1;56.219194821;3
7985666;1;1;1;194.36094822;4
7985677;1;1;1;55.811190011;3
7985681;1;1;1;264.51353131;3
7985681;2;1;2;264.51353131;4
7985681;3;1;3;264.51353131;5
7985681;4;1;4;264.51353131;6
7985681;5;1;5;264.51353131;7
7985682;1;1;1;153.81710684;4
7985683;1;1;1;185.72027933;4
7985683;2;1;2;185.72027933;5
7985684;1;1;1;145.21102695;2
7985684;2;1;2;145.21102695;3
7985690;1;1;1;157.45900115;3
7985725;1;1;1;254.34939306;2
7985725;2;1;2;254.34939306;3
7985727;1;1;1;90.538177123;4
7985728;1;1;1;127.20885218;3
7985728;2;1;2;127.20885218;4
7985728;3;1;3;127.20885218;5
7985731;1;1;1;91.22546369;2
7985731;2;1;2;91.22546369;3
7985755;1;1;1;362.11713917;3
7985755;2;1;2;362.11713917;4
7985755;3;1;3;362.11713917;5
7985763;1;1;1;299.74208013;3
7985763;2;1;2;299.74208013;4
7985772;1;1;1;73.501501942;2
7985772;2;1;2;73.501501942;3
7985779;1;1;1;162.67529559;2
7985779;2;1;2;162.67529559;3
7985792;1;1;1;278.5515484;2
7985803;1;1;1;163.96288855;3
7985803;2;1;2;163.96288855;4
7985857;1;1;1;53.81413606;2
7985864;1;1;1;293.33971294;2
7985878;1;1;1;42.141904579;2
7985878;2;1;2;42.141904579;3
7985886;1;1;1;448.33607893;6
7985887;1;1;1;355.4903699;2
7985890;1;1;1;24.98032659;4
7985890;2;1;2;24.98032659;4
7985912;1;1;1;262.96109818;5
7985953;1;1;1;215.32877607;3
7985953;2;1;2;215.32877607;4
7985954;1;1;1;40.888389814;2
7985986;1;1;1;358.64240451;4
7986003;1;1;1;431.57296705;3
7986005;1;1;1;92.043618174;3
7986041;1;1;1;96.939782296;2
7986047;1;1;1;84.139034541;3
7986047;2;1;2;84.139034541;4
7986059;1;1;1;135.99022891;5
7986066;1;1;1;98.574218249;3
7986066;2;1;2;98.574218249;4
7986073;1;1;1;64.92719267;2
7986073;2;1;2;64.92719267;3
7986074;1;1;1;53.06361222;2
7986074;2;1;2;53.06361222;3
7986104;1;1;1;10.801661991;3
7986112;1;1;1;30.322909789;2
7986122;1;1;1;289.41815209;3
7986122;2;1;2;289.41815209;4
7986122;3;1;3;289.41815209;5
7986137;1;1;1;162.6072555;3
7986141;1;1;1;64.090397278;4
7986149;1;1;1;219.18704729;2
7986161;1;1;1;334.79166992;3
7986161;2;1;2;334.79166992;4
7986170;1;1;1;331.56533455;3
7986170;2;1;2;331.56533455;4
7986170;3;1;3;331.56533455;5
7986173;1;1;1;250.16033925;3
7986186;1;1;1;42.560762327;3
7986186;2;1;2;42.560762327;4
7986202;1;1;1;9.3205186184;3
7986203;1;1;1;205.32220175;6
7986204;1;1;1;71.269786176;3
7986222;1;1;1;23.918435002;2
7986223;1;1;1;42.281581901;3
7986223;2;1;2;42.281581901;4
7986240;1;1;1;35.174092713;3
7986240;2;1;2;35.174092713;4
7986246;1;1;1;72.116153479;3
7986291;1;1;1;20.710924516;2
7986291;2;1;2;20.710924516;3
7986306;1;1;1;29.535405775;3
7986318;1;1;1;201.67085937;4
7986337;1;1;1;203.84819742;3
7986337;2;1;2;203.84819742;4
7986338;1;1;1;128.22627314;3
7986338;2;1;2;128.22627314;4
7986341;1;1;1;63.589936928;3
7986343;1;1;1;16.228244791;1
7986363;1;1;1;40.651813875;2
7986370;1;1;1;74.222936165;4
7986370;2;1;2;74.222936165;5
7986374;1;1;1;150.37082783;4
7986379;1;1;1;36.275153676;2
7986386;1;1;1;22.162385535;3
7986386;2;1;2;22.162385535;4
7986396;1;1;1;19.868327617;3
7986396;2;1;2;19.868327617;4
7986403;1;1;1;86.241715129;2
7986411;1;1;1;136.6683727;6
7986411;2;1;2;136.6683727;7
7986428;1;1;1;35.978130738;3
7986428;2;1;2;35.978130738;4
7986439;1;1;1;73.404235118;3
7986439;2;1;2;73.404235118;4
7986439;3;1;3;73.404235118;5
7986439;4;1;4;73.404235118;6
7986443;1;1;1;32.857592896;2
7986444;1;1;1;166.4369774;2
7986444;2;1;2;166.4369774;3
7986459;1;1;1;23.785337315;3
7986464;1;1;1;73.404235118;4
7986464;2;1;2;73.404235118;9
7986464;3;1;3;73.404235118;10
7986483;1;1;1;151.68757978;3
7986499;1;1;1;679.90613917;2
7986499;2;1;2;679.90613917;3
7986504;1;1;1;58.934899698;3
7986504;2;1;2;58.934899698;4
7986552;1;1;1;309.3818156;4
7986552;2;1;2;309.3818156;5
7986554;1;1;1;28.099880225;4
7986554;2;1;2;28.099880225;5
7986554;3;1;3;28.099880225;6
7986567;1;1;1;467.75160954;5
7986567;2;1;2;467.75160954;6
7986577;1;1;1;323.0586261;5
7986577;2;1;2;323.0586261;6
7986600;1;1;1;72.355593251;3
7986602;1;1;1;94.068913991;2
7986612;1;1;1;40.651813875;2
7986621;1;1;1;118.01735609;4
7986621;2;1;2;118.01735609;5
7986622;1;1;1;50.117597285;3
7986633;1;1;1;40.651813875;3
7986641;1;1;1;79.797723953;2
7986642;1;1;1;223.62052967;2
7986645;1;1;1;60.227115114;3
7986645;2;1;2;60.227115114;4
7986658;1;1;1;146.22503122;3
7986664;1;1;1;121.50195546;3
7986691;1;1;1;146.11797214;5
7986691;2;1;2;146.11797214;7
7986691;3;1;3;146.11797214;8
7986708;1;1;1;9.9072821717;4
7986724;1;1;1;80.0157551;3
7986730;1;1;1;67.028609338;4
7986739;1;1;1;104.49360394;5
7986741;1;1;1;72.758505606;2
7986758;1;1;1;67.80876323;4
7986771;1;1;1;264.04214279;3
7986771;2;1;2;264.04214279;4
7986797;1;1;1;58.704555981;3
7986797;2;1;2;58.704555981;4
7986801;1;1;1;68.729620656;3
7986801;2;1;2;68.729620656;4
7986810;1;1;1;22.45644969;2
7986810;2;1;2;22.45644969;3
7986811;1;1;1;16.952190808;2
7986832;1;1;1;65.190930808;2
7986832;2;1;2;65.190930808;3
7986832;3;1;3;65.190930808;4
7986837;1;1;1;86.166338024;3
7986837;2;1;2;86.166338024;4
7986854;1;1;1;162.6072555;2
7986880;1;1;1;170.52555168;2
7986887;1;1;1;103.01775473;2
7986887;2;1;2;103.01775473;3
7986887;3;1;3;103.01775473;4
7986927;1;1;1;74.081387526;1
7986956;1;1;1;224.91978174;3
7986968;1;1;1;154.25987561;2
7986970;1;1;1;259.78107383;3
7986970;2;1;2;259.78107383;4
7986984;1;1;1;403.09787351;3
7986984;2;1;2;403.09787351;4
7987021;1;1;1;86.75281778;4
7987021;2;1;2;86.75281778;5
7987021;3;1;3;86.75281778;6
7987048;1;1;1;502.08217643;3
7987059;1;1;1;99.058079438;2
7987059;2;1;2;99.058079438;3
7987060;1;1;1;67.112934195;5
7987063;1;1;1;458.91142335;4
7987063;2;1;2;458.91142335;5
7987067;1;1;1;223.07501364;3
7987067;2;1;2;223.07501364;4
7987070;1;1;1;117.37267599;2
7987070;2;1;2;117.37267599;3
7987070;3;1;3;117.37267599;4
7987086;1;1;1;302.89178084;3
7987092;1;1;1;76.811135176;1
7987095;1;1;1;761.93343875;4
7987124;1;1;1;255.55649935;3
7987124;2;1;2;255.55649935;4
7987126;1;1;1;23.090407009;1
7987141;1;1;1;215.34744492;2
7987189;1;1;1;19.221735153;2
7987189;2;1;2;19.221735153;3
7987189;3;1;3;19.221735153;4
7987189;4;1;4;19.221735153;5
7987191;1;1;1;27.554731889;3
7987191;2;1;2;27.554731889;4
7987194;1;1;1;61.512765712;2
7987217;1;1;1;18.764505622;3
7987281;1;1;1;14.56457376;3
7987293;1;1;1;213.45625236;3
7987307;1;1;1;177.40204212;3
7987351;1;1;1;8.7700177605;3
7987351;2;1;2;8.7700177605;4
7987351;3;1;3;8.7700177605;5
7987363;1;1;1;8.7700177605;2
7987371;1;1;1;214.62414467;1
7987372;1;1;1;3.2767099325;2
7987386;1;1;1;183.62277131;6
7987386;2;1;2;183.62277131;7
7987438;1;1;1;104.85992457;2
7987438;2;1;2;104.85992457;3
7987446;1;1;1;594.02088357;3
7987446;2;1;2;594.02088357;4
7987463;1;1;1;452.14107919;3
7987465;1;1;1;101.47690518;3
7987483;1;1;1;3.2767099325;3
7987486;1;1;1;101.47690518;3
7987500;1;1;1;117.32133694;3
7987500;2;1;2;117.32133694;4
7987500;3;1;3;117.32133694;5
7987511;1;1;1;3.2767099325;3
7987514;1;1;1;3.2767099325;3
7987514;2;1;2;3.2767099325;4
7987515;1;1;1;101.16711084;3
7987519;1;1;1;260.55352906;5
7987525;1;1;1;627.29869969;5
7987525;2;1;2;627.29869969;6
7987536;1;1;1;7.4046153905;2
7987536;2;1;2;7.4046153905;4
7987537;1;1;1;127.77769911;3
7987540;1;1;1;101.3749236;2
7987540;2;1;2;101.3749236;3
7987540;3;1;3;101.3749236;4
7987547;1;1;1;457.56567328;3
7987547;2;1;2;457.56567328;4
7987547;3;1;3;457.56567328;5
7987555;1;1;1;282.40648519;2
7987555;2;1;2;282.40648519;3
7987565;1;1;1;232.56787802;2
7987566;1;1;1;449.6592588;2
7987566;2;1;2;449.6592588;3
7987566;3;1;3;449.6592588;4
7987574;1;1;1;269.93876962;4
7987581;1;1;1;1535.6730816;3
7987581;2;1;2;1535.6730816;4
7987590;1;1;1;16.385841192;3
7987590;2;1;2;16.385841192;4
7987590;3;1;3;16.385841192;5
7987611;1;1;1;122.54414838;3
7987611;2;1;2;122.54414838;4
7987611;3;1;3;122.54414838;5
7987616;1;1;1;3.2767099325;2
7987616;2;1;2;3.2767099325;3
7987617;1;1;1;126.75086414;3
7987617;2;1;2;126.75086414;4
7987617;3;1;3;126.75086414;5
7987621;1;1;1;139.80062123;5
7987628;1;1;1;443.23838941;2
7987628;2;1;2;443.23838941;3
7987650;1;1;1;78.139546606;4
7987707;1;1;1;336.91032938;3
7987707;2;1;2;336.91032938;4
7987707;3;1;3;336.91032938;5
7987710;1;1;1;304.21577904;3
7987710;2;1;2;304.21577904;4
7987718;1;1;1;812.8678848;4
7987718;2;1;2;812.8678848;5
7987742;1;1;1;208.52470671;3
7987760;1;1;1;63.993288577;3
7987763;1;2;1;322.30688316;3
7987765;1;1;1;149.27053512;2
7987778;1;1;1;20.104616911;3
7987778;2;1;2;20.104616911;4
7987784;1;1;1;101.02746371;4
7987784;2;1;2;101.02746371;3
7987784;3;1;3;101.02746371;5
7987795;1;1;1;23.021481985;4
7987795;2;1;2;23.021481985;5
7987795;3;1;3;23.021481985;6
7987811;1;1;1;3.2767099325;2
7987811;2;1;2;3.2767099325;3
7987811;3;1;3;3.2767099325;4
7987822;1;1;1;333.9474198;3
7987826;1;1;1;422.78172844;3
7987841;1;1;1;69.797451562;3
7987841;2;1;2;69.797451562;5
7987841;3;1;3;69.797451562;6
7987849;1;1;1;5.0258087707;2
7987864;1;1;1;208.52470671;3
7987867;1;1;1;243.08720605;4
7987867;2;1;2;243.08720605;5
7987868;1;1;1;314.94283397;4
7987888;1;1;1;148.04523168;3
7987888;2;1;2;148.04523168;4
7987888;3;1;3;148.04523168;4
7987890;1;1;1;288.6541068;3
7987890;2;1;2;288.6541068;4
7987891;1;1;1;36.688404026;5
7987925;1;1;1;342.33602987;3
7987925;2;1;2;342.33602987;4
7987929;1;1;1;492.02542387;3
7987930;1;1;1;148.36597741;3
7987930;2;1;2;148.36597741;4
7987964;1;1;1;36.688404026;3
7987964;2;1;2;36.688404026;4
7987967;1;2;1;306.09226239;4
7987978;1;1;1;9.5612947346;3
7987998;1;1;1;167.47846998;3
7988003;1;1;1;166.94709063;3
7988013;1;1;1;88.396195778;2
7988020;1;1;1;12.258070173;3
7988025;1;1;1;474.5154499;3
7988025;2;1;2;474.5154499;4
7988033;1;1;1;5.3489760753;3
7988053;1;1;1;151.61993815;4
7988056;1;1;1;192.31517039;3
7988056;2;1;2;192.31517039;4
7988059;1;1;1;182.95064227;3
7988070;1;1;1;262.81505263;4
7988070;2;1;2;262.81505263;5
7988075;1;1;1;77.417667165;3
7988093;1;1;1;112.93677027;4
7988103;1;1;1;282.4905481;2
7988115;1;1;1;435.4310277;3
7988115;2;1;2;435.4310277;4
7988117;1;1;1;427.57529436;4
7988117;2;1;2;427.57529436;5
7988133;1;1;1;5.3489760753;3
7988133;2;1;2;5.3489760753;4
7988148;1;1;1;12.258070173;3
7988148;2;1;2;12.258070173;4
7988174;1;1;1;70.664585713;3
7988174;2;1;2;70.664585713;4
7988189;1;1;1;12.291345595;3
7988189;2;1;2;12.291345595;4
7988189;3;1;3;12.291345595;5
7988190;1;1;1;201.80925846;3
7988190;2;1;2;201.80925846;4
7988194;1;1;1;73.349288867;3
7988194;2;1;2;73.349288867;3
7988194;3;1;3;73.349288867;5
7988202;1;1;1;12.258070173;3
7988217;1;1;1;128.17621698;3
7988217;2;1;2;128.17621698;4
7988217;3;1;3;128.17621698;5
7988222;1;1;1;89.48391226;3
7988222;2;1;2;89.48391226;4
7988222;3;1;3;89.48391226;5
7988225;1;1;1;106.52590267;2
7988225;2;1;2;106.52590267;3
7988230;1;1;1;78.511073482;4
7988275;1;2;1;715.87120488;3
7988291;1;1;1;233.74729025;3
7988291;2;1;2;233.74729025;4
7988292;1;1;1;5.3489760753;4
7988298;1;1;1;98.873211878;3
7988298;2;1;2;98.873211878;4
7988304;1;1;1;266.36716443;2
7988307;1;1;1;99.722114653;3
7988307;2;1;2;99.722114653;4
7988321;1;1;1;101.92997046;2
7988321;2;1;2;101.92997046;3
7988346;1;1;1;131.67108829;3
7988346;2;1;2;131.67108829;4
7988346;3;1;3;131.67108829;5
7988346;4;1;4;131.67108829;6
7988360;1;1;1;135.31322225;2
7988371;1;1;1;145.26309051;3
7988371;2;1;2;145.26309051;4
7988383;1;1;1;41.031133243;2
7988395;1;1;1;287.97070193;3
